Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,CPUE_number_per_hour
NS-IBTS,2006,1,8,126417,Clupea harengus,155,191.490777
NS-IBTS,2006,1,8,126417,Clupea harengus,160,366.629666
NS-IBTS,2006,1,8,126417,Clupea harengus,165,447.833333
NS-IBTS,2006,1,8,126417,Clupea harengus,170,662.712999
NS-IBTS,2006,1,8,126417,Clupea harengus,175,574.388999
NS-IBTS,2006,1,8,126417,Clupea harengus,180,368.749888
NS-IBTS,2006,1,8,126417,Clupea harengus,185,165.472222
NS-IBTS,2006,1,8,126417,Clupea harengus,190,113.277777
NS-IBTS,2006,1,8,126417,Clupea harengus,195,44.833333
NS-IBTS,2006,1,8,126417,Clupea harengus,200,31.222222
NS-IBTS,2006,1,8,126417,Clupea harengus,205,37.07411
NS-IBTS,2006,1,8,126417,Clupea harengus,210,39.879666
NS-IBTS,2006,1,8,126417,Clupea harengus,215,19.583444
NS-IBTS,2006,1,8,126417,Clupea harengus,220,20.333333
NS-IBTS,2006,1,8,126417,Clupea harengus,225,16.101888
NS-IBTS,2006,1,8,126417,Clupea harengus,230,18.148222
NS-IBTS,2006,1,8,126417,Clupea harengus,235,15.509333
NS-IBTS,2006,1,8,126417,Clupea harengus,240,8.324222
NS-IBTS,2006,1,8,126417,Clupea harengus,245,12.203777
NS-IBTS,2006,1,8,126417,Clupea harengus,250,11.86111
NS-IBTS,2006,1,8,126417,Clupea harengus,255,13.537
NS-IBTS,2006,1,8,126417,Clupea harengus,260,4.57411
NS-IBTS,2006,1,8,126417,Clupea harengus,265,5.657444
NS-IBTS,2006,1,8,126417,Clupea harengus,270,1.851888
NS-IBTS,2006,1,8,126417,Clupea harengus,275,1.518555
NS-IBTS,2006,1,8,126417,Clupea harengus,280,1.351888
NS-IBTS,2006,1,8,126417,Clupea harengus,285,1.851888
NS-IBTS,2006,1,8,126417,Clupea harengus,290,1.129666
NS-IBTS,2006,1,8,126417,Clupea harengus,295,0.407444
NS-IBTS,2006,1,8,126417,Clupea harengus,300,0.666666
NS-IBTS,2006,1,8,126417,Clupea harengus,305,0.185222
NS-IBTS,2006,1,8,126417,Clupea harengus,310,0.518555
NS-IBTS,2006,1,8,126417,Clupea harengus,315,0.148222
NS-IBTS,2006,1,8,126417,Clupea harengus,325,0.333333
NS-IBTS,2006,1,8,126417,Clupea harengus,330,0.074111
NS-IBTS,2006,1,8,126417,Clupea harengus,340,0.222222
NS-IBTS,2006,1,8,126417,Clupea harengus,345,0.074111
NS-IBTS,2006,1,8,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,8,126425,Sprattus sprattus,70,0.055555
NS-IBTS,2006,1,8,126425,Sprattus sprattus,75,1.111111
NS-IBTS,2006,1,8,126425,Sprattus sprattus,80,1.972222
NS-IBTS,2006,1,8,126425,Sprattus sprattus,85,4.833333
NS-IBTS,2006,1,8,126425,Sprattus sprattus,90,6.388888
NS-IBTS,2006,1,8,126425,Sprattus sprattus,95,16.055555
NS-IBTS,2006,1,8,126425,Sprattus sprattus,100,8.101888
NS-IBTS,2006,1,8,126425,Sprattus sprattus,105,15.713
NS-IBTS,2006,1,8,126425,Sprattus sprattus,110,14.842555
NS-IBTS,2006,1,8,126425,Sprattus sprattus,115,14.5
NS-IBTS,2006,1,8,126425,Sprattus sprattus,120,21.629666
NS-IBTS,2006,1,8,126425,Sprattus sprattus,125,20.536999
NS-IBTS,2006,1,8,126425,Sprattus sprattus,130,6.888888
NS-IBTS,2006,1,8,126425,Sprattus sprattus,135,2.898222
NS-IBTS,2006,1,8,126425,Sprattus sprattus,140,3.064777
NS-IBTS,2006,1,8,126425,Sprattus sprattus,145,0.185222
NS-IBTS,2006,1,8,126425,Sprattus sprattus,150,0.055555
NS-IBTS,2006,1,6,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,6,126425,Sprattus sprattus,45,9.411764
NS-IBTS,2006,1,6,126425,Sprattus sprattus,50,32.235323
NS-IBTS,2006,1,6,126425,Sprattus sprattus,55,77.438029
NS-IBTS,2006,1,6,126425,Sprattus sprattus,60,148.057205
NS-IBTS,2006,1,6,126425,Sprattus sprattus,65,162.720235
NS-IBTS,2006,1,6,126425,Sprattus sprattus,70,209.359411
NS-IBTS,2006,1,6,126425,Sprattus sprattus,75,232.726293
NS-IBTS,2006,1,6,126425,Sprattus sprattus,80,197.949764
NS-IBTS,2006,1,6,126425,Sprattus sprattus,85,185.111558
NS-IBTS,2006,1,6,126425,Sprattus sprattus,90,164.697734
NS-IBTS,2006,1,6,126425,Sprattus sprattus,95,244.835382
NS-IBTS,2006,1,6,126425,Sprattus sprattus,100,537.00797
NS-IBTS,2006,1,6,126425,Sprattus sprattus,105,663.073882
NS-IBTS,2006,1,6,126425,Sprattus sprattus,110,876.583911
NS-IBTS,2006,1,6,126425,Sprattus sprattus,115,672.425322
NS-IBTS,2006,1,6,126425,Sprattus sprattus,120,622.202293
NS-IBTS,2006,1,6,126425,Sprattus sprattus,125,317.56497
NS-IBTS,2006,1,6,126425,Sprattus sprattus,130,88.98497
NS-IBTS,2006,1,6,126425,Sprattus sprattus,135,0.335794
NS-IBTS,2006,1,6,126425,Sprattus sprattus,140,0.718147
NS-IBTS,2006,1,3,126417,Clupea harengus,0,0
NS-IBTS,2006,1,3,126417,Clupea harengus,110,1.83335
NS-IBTS,2006,1,3,126417,Clupea harengus,115,17.68335
NS-IBTS,2006,1,3,126417,Clupea harengus,120,42.999999
NS-IBTS,2006,1,3,126417,Clupea harengus,125,67.883349
NS-IBTS,2006,1,3,126417,Clupea harengus,130,109.5
NS-IBTS,2006,1,3,126417,Clupea harengus,135,92.583349
NS-IBTS,2006,1,3,126417,Clupea harengus,140,225.53335
NS-IBTS,2006,1,3,126417,Clupea harengus,145,95.08335
NS-IBTS,2006,1,3,126417,Clupea harengus,150,74.149999
NS-IBTS,2006,1,3,126417,Clupea harengus,155,52.93335
NS-IBTS,2006,1,3,126417,Clupea harengus,160,41.4
NS-IBTS,2006,1,3,126417,Clupea harengus,165,41.45835
NS-IBTS,2006,1,3,126417,Clupea harengus,170,41.349999
NS-IBTS,2006,1,3,126417,Clupea harengus,175,39.641649
NS-IBTS,2006,1,3,126417,Clupea harengus,180,29.7417
NS-IBTS,2006,1,3,126417,Clupea harengus,185,9.53335
NS-IBTS,2006,1,3,126417,Clupea harengus,190,5.03335
NS-IBTS,2006,1,3,126417,Clupea harengus,195,3.233299
NS-IBTS,2006,1,3,126417,Clupea harengus,200,4.633349
NS-IBTS,2006,1,2,126417,Clupea harengus,170,3.11996
NS-IBTS,2006,1,2,126417,Clupea harengus,175,1.53336
NS-IBTS,2006,1,2,126417,Clupea harengus,180,93.73332
NS-IBTS,2006,1,2,126417,Clupea harengus,185,0.38668
NS-IBTS,2006,1,2,126417,Clupea harengus,190,369.14668
NS-IBTS,2006,1,2,126417,Clupea harengus,195,415.01776
NS-IBTS,2006,1,2,126417,Clupea harengus,200,553.34664
NS-IBTS,2006,1,2,126417,Clupea harengus,205,645.626679
NS-IBTS,2006,1,2,126417,Clupea harengus,210,876.188079
NS-IBTS,2006,1,2,126417,Clupea harengus,215,1014.44
NS-IBTS,2006,1,2,126417,Clupea harengus,220,1567.322839
NS-IBTS,2006,1,2,126417,Clupea harengus,225,1013.89336
NS-IBTS,2006,1,2,126417,Clupea harengus,230,876.086799
NS-IBTS,2006,1,2,126417,Clupea harengus,235,829.61336
NS-IBTS,2006,1,2,126417,Clupea harengus,240,461.2924
NS-IBTS,2006,1,2,126417,Clupea harengus,245,184.613319
NS-IBTS,2006,1,2,126417,Clupea harengus,250,369.044239
NS-IBTS,2006,1,2,126417,Clupea harengus,255,184.44
NS-IBTS,2006,1,2,126417,Clupea harengus,260,138.59088
NS-IBTS,2006,1,2,126417,Clupea harengus,265,276.82668
NS-IBTS,2006,1,2,126417,Clupea harengus,270,46.2814
NS-IBTS,2006,1,2,126417,Clupea harengus,275,46.45332
NS-IBTS,2006,1,2,126417,Clupea harengus,280,92.41332
NS-IBTS,2006,1,2,126417,Clupea harengus,285,0.186679
NS-IBTS,2006,1,2,126417,Clupea harengus,290,0.186679
NS-IBTS,2006,1,2,126417,Clupea harengus,305,0.10668
NS-IBTS,2006,1,2,126417,Clupea harengus,310,0.10668
NS-IBTS,2006,1,2,126417,Clupea harengus,315,0.10668
NS-IBTS,2006,1,2,126417,Clupea harengus,330,0.10668
NS-IBTS,2006,1,2,126417,Clupea harengus,335,0.10668
NS-IBTS,2006,1,2,126417,Clupea harengus,340,0.10668
NS-IBTS,2006,1,2,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,2,126425,Sprattus sprattus,100,0.02668
NS-IBTS,2006,1,2,126425,Sprattus sprattus,105,0.45336
NS-IBTS,2006,1,2,126425,Sprattus sprattus,110,1.33332
NS-IBTS,2006,1,2,126425,Sprattus sprattus,115,3.32
NS-IBTS,2006,1,2,126425,Sprattus sprattus,120,2.69332
NS-IBTS,2006,1,2,126425,Sprattus sprattus,125,1.60004
NS-IBTS,2006,1,2,126425,Sprattus sprattus,130,0.186639
NS-IBTS,2006,1,2,126425,Sprattus sprattus,135,0.02668
NS-IBTS,2006,1,2,126425,Sprattus sprattus,195,0.02668
NS-IBTS,2006,1,2,126425,Sprattus sprattus,205,0.09332
NS-IBTS,2006,1,2,126425,Sprattus sprattus,210,0.08
NS-IBTS,2006,1,2,126425,Sprattus sprattus,215,0.12
NS-IBTS,2006,1,2,126425,Sprattus sprattus,220,0.02668
NS-IBTS,2006,1,2,126425,Sprattus sprattus,235,0.02668
NS-IBTS,2006,1,2,126417,Clupea harengus,0,0
NS-IBTS,2006,1,2,126417,Clupea harengus,70,0.02668
NS-IBTS,2006,1,2,126417,Clupea harengus,135,0.25332
NS-IBTS,2006,1,2,126417,Clupea harengus,140,0.76
NS-IBTS,2006,1,2,126417,Clupea harengus,145,1.53332
NS-IBTS,2006,1,2,126417,Clupea harengus,150,1.82664
NS-IBTS,2006,1,2,126417,Clupea harengus,155,5.346639
NS-IBTS,2006,1,2,126417,Clupea harengus,160,8.25332
NS-IBTS,2006,1,2,126417,Clupea harengus,165,6.12
NS-IBTS,2006,1,3,126417,Clupea harengus,205,4.725
NS-IBTS,2006,1,3,126417,Clupea harengus,210,2.39165
NS-IBTS,2006,1,3,126417,Clupea harengus,215,0.8333
NS-IBTS,2006,1,3,126417,Clupea harengus,220,1.09165
NS-IBTS,2006,1,3,126417,Clupea harengus,225,0.35
NS-IBTS,2006,1,3,126417,Clupea harengus,230,0.23335
NS-IBTS,2006,1,3,126417,Clupea harengus,235,0.08335
NS-IBTS,2006,1,3,126417,Clupea harengus,240,0.1167
NS-IBTS,2006,1,3,126417,Clupea harengus,245,0.1
NS-IBTS,2006,1,3,126417,Clupea harengus,250,0.574999
NS-IBTS,2006,1,3,126417,Clupea harengus,255,0.28335
NS-IBTS,2006,1,3,126417,Clupea harengus,260,0.43335
NS-IBTS,2006,1,3,126417,Clupea harengus,265,0.5
NS-IBTS,2006,1,3,126417,Clupea harengus,270,0.58335
NS-IBTS,2006,1,3,126417,Clupea harengus,275,0.999999
NS-IBTS,2006,1,3,126417,Clupea harengus,280,1.13335
NS-IBTS,2006,1,3,126417,Clupea harengus,285,0.349999
NS-IBTS,2006,1,3,126417,Clupea harengus,290,0.3
NS-IBTS,2006,1,3,126417,Clupea harengus,295,0.05
NS-IBTS,2006,1,3,126417,Clupea harengus,300,0.05
NS-IBTS,2006,1,3,126417,Clupea harengus,340,0.05
NS-IBTS,2006,1,3,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,3,126425,Sprattus sprattus,60,0.5
NS-IBTS,2006,1,3,126425,Sprattus sprattus,65,6.533349
NS-IBTS,2006,1,3,126425,Sprattus sprattus,70,85.533349
NS-IBTS,2006,1,3,126425,Sprattus sprattus,75,91.36665
NS-IBTS,2006,1,3,126425,Sprattus sprattus,80,211.233349
NS-IBTS,2006,1,3,126425,Sprattus sprattus,85,217.983349
NS-IBTS,2006,1,3,126425,Sprattus sprattus,90,89.93335
NS-IBTS,2006,1,3,126425,Sprattus sprattus,95,17.25
NS-IBTS,2006,1,3,126425,Sprattus sprattus,100,34.08335
NS-IBTS,2006,1,3,126425,Sprattus sprattus,105,25.716649
NS-IBTS,2006,1,3,126425,Sprattus sprattus,110,35.46665
NS-IBTS,2006,1,3,126425,Sprattus sprattus,115,16.999999
NS-IBTS,2006,1,3,126425,Sprattus sprattus,120,19.941649
NS-IBTS,2006,1,3,126425,Sprattus sprattus,125,43.249999
NS-IBTS,2006,1,3,126425,Sprattus sprattus,130,56.7333
NS-IBTS,2006,1,3,126425,Sprattus sprattus,135,40.608349
NS-IBTS,2006,1,3,126425,Sprattus sprattus,140,14.08335
NS-IBTS,2006,1,3,126425,Sprattus sprattus,145,2.625
NS-IBTS,2006,1,3,126425,Sprattus sprattus,150,0.7
NS-IBTS,2006,1,7,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,7,126425,Sprattus sprattus,65,0.076923
NS-IBTS,2006,1,7,126425,Sprattus sprattus,70,0.229692
NS-IBTS,2006,1,7,126425,Sprattus sprattus,80,1.380307
NS-IBTS,2006,1,7,126425,Sprattus sprattus,85,1.689076
NS-IBTS,2006,1,7,126425,Sprattus sprattus,90,6.355384
NS-IBTS,2006,1,7,126425,Sprattus sprattus,95,5.342923
NS-IBTS,2006,1,7,126425,Sprattus sprattus,100,10.166307
NS-IBTS,2006,1,7,126425,Sprattus sprattus,105,17.919768
NS-IBTS,2006,1,7,126425,Sprattus sprattus,110,37.810615
NS-IBTS,2006,1,7,126425,Sprattus sprattus,115,38.713461
NS-IBTS,2006,1,7,126425,Sprattus sprattus,120,43.439922
NS-IBTS,2006,1,7,126425,Sprattus sprattus,125,17.371922
NS-IBTS,2006,1,7,126425,Sprattus sprattus,130,6.694922
NS-IBTS,2006,1,7,126425,Sprattus sprattus,135,0.153846
NS-IBTS,2006,1,7,126425,Sprattus sprattus,140,0.153846
NS-IBTS,2006,1,4,126417,Clupea harengus,0,0
NS-IBTS,2006,1,4,126417,Clupea harengus,135,0.438272
NS-IBTS,2006,1,4,126417,Clupea harengus,140,1.95809
NS-IBTS,2006,1,4,126417,Clupea harengus,145,16.451181
NS-IBTS,2006,1,4,126417,Clupea harengus,150,11.551636
NS-IBTS,2006,1,4,126417,Clupea harengus,155,41.738908
NS-IBTS,2006,1,4,126417,Clupea harengus,160,70.530545
NS-IBTS,2006,1,4,126417,Clupea harengus,165,72.984908
NS-IBTS,2006,1,4,126417,Clupea harengus,170,106.347818
NS-IBTS,2006,1,4,126417,Clupea harengus,175,116.137454
NS-IBTS,2006,1,4,126417,Clupea harengus,180,113.951817
NS-IBTS,2006,1,4,126417,Clupea harengus,185,90.796999
NS-IBTS,2006,1,4,126417,Clupea harengus,190,138.703545
NS-IBTS,2006,1,4,126417,Clupea harengus,195,336.552909
NS-IBTS,2006,1,4,126417,Clupea harengus,200,324.935726
NS-IBTS,2006,1,4,126417,Clupea harengus,205,316.914181
NS-IBTS,2006,1,4,126417,Clupea harengus,210,274.269272
NS-IBTS,2006,1,4,126417,Clupea harengus,215,132.315909
NS-IBTS,2006,1,4,126417,Clupea harengus,220,53.385272
NS-IBTS,2006,1,4,126417,Clupea harengus,225,11.553999
NS-IBTS,2006,1,4,126417,Clupea harengus,230,8.948909
NS-IBTS,2006,1,4,126417,Clupea harengus,235,8.458636
NS-IBTS,2006,1,4,126417,Clupea harengus,240,0.278272
NS-IBTS,2006,1,4,126417,Clupea harengus,245,0.333363
NS-IBTS,2006,1,4,126417,Clupea harengus,250,0.121272
NS-IBTS,2006,1,4,126417,Clupea harengus,255,0.242454
NS-IBTS,2006,1,4,126417,Clupea harengus,260,0.490363
NS-IBTS,2006,1,4,126417,Clupea harengus,265,0.242454
NS-IBTS,2006,1,4,126417,Clupea harengus,270,0.090909
NS-IBTS,2006,1,7,126417,Clupea harengus,0,0
NS-IBTS,2006,1,7,126417,Clupea harengus,80,0.076923
NS-IBTS,2006,1,7,126417,Clupea harengus,90,0.76923
NS-IBTS,2006,1,7,126417,Clupea harengus,95,1.692307
NS-IBTS,2006,1,7,126417,Clupea harengus,100,5.52
NS-IBTS,2006,1,7,126417,Clupea harengus,105,6.867384
NS-IBTS,2006,1,7,126417,Clupea harengus,110,22.971076
NS-IBTS,2006,1,7,126417,Clupea harengus,115,20.990153
NS-IBTS,2006,1,7,126417,Clupea harengus,120,32.715307
NS-IBTS,2006,1,7,126417,Clupea harengus,125,98.498845
NS-IBTS,2006,1,7,126417,Clupea harengus,130,95.823768
NS-IBTS,2006,1,7,126417,Clupea harengus,135,139.806461
NS-IBTS,2006,1,7,126417,Clupea harengus,140,144.482538
NS-IBTS,2006,1,7,126417,Clupea harengus,145,92.209076
NS-IBTS,2006,1,7,126417,Clupea harengus,150,188.813692
NS-IBTS,2006,1,7,126417,Clupea harengus,155,252.468769
NS-IBTS,2006,1,7,126417,Clupea harengus,160,237.681461
NS-IBTS,2006,1,7,126417,Clupea harengus,165,181.838384
NS-IBTS,2006,1,7,126417,Clupea harengus,170,82.836538
NS-IBTS,2006,1,7,126417,Clupea harengus,175,59.979076
NS-IBTS,2006,1,7,126417,Clupea harengus,180,15.506076
NS-IBTS,2006,1,7,126417,Clupea harengus,185,8.89
NS-IBTS,2006,1,7,126417,Clupea harengus,190,12.248153
NS-IBTS,2006,1,7,126417,Clupea harengus,195,2.997538
NS-IBTS,2006,1,7,126417,Clupea harengus,200,7.944384
NS-IBTS,2006,1,7,126417,Clupea harengus,205,2.721461
NS-IBTS,2006,1,7,126417,Clupea harengus,210,4.995923
NS-IBTS,2006,1,7,126417,Clupea harengus,215,9.881923
NS-IBTS,2006,1,7,126417,Clupea harengus,220,7.814769
NS-IBTS,2006,1,7,126417,Clupea harengus,225,3.120384
NS-IBTS,2006,1,7,126417,Clupea harengus,230,0.962538
NS-IBTS,2006,1,7,126417,Clupea harengus,235,9.163769
NS-IBTS,2006,1,7,126417,Clupea harengus,240,3.392615
NS-IBTS,2006,1,7,126417,Clupea harengus,245,4.827153
NS-IBTS,2006,1,7,126417,Clupea harengus,250,2.080923
NS-IBTS,2006,1,7,126417,Clupea harengus,255,5.475538
NS-IBTS,2006,1,7,126417,Clupea harengus,260,6.824692
NS-IBTS,2006,1,7,126417,Clupea harengus,265,2.968538
NS-IBTS,2006,1,7,126417,Clupea harengus,270,2.043461
NS-IBTS,2006,1,7,126417,Clupea harengus,275,2.313692
NS-IBTS,2006,1,7,126417,Clupea harengus,280,0.424076
NS-IBTS,2006,1,7,126417,Clupea harengus,285,0.347153
NS-IBTS,2006,1,4,126417,Clupea harengus,275,0.363636
NS-IBTS,2006,1,4,126417,Clupea harengus,345,0.060636
NS-IBTS,2006,1,4,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,4,126425,Sprattus sprattus,70,0.060636
NS-IBTS,2006,1,4,126425,Sprattus sprattus,75,0.060636
NS-IBTS,2006,1,4,126425,Sprattus sprattus,80,19.333909
NS-IBTS,2006,1,4,126425,Sprattus sprattus,85,65.087545
NS-IBTS,2006,1,4,126425,Sprattus sprattus,90,69.937727
NS-IBTS,2006,1,4,126425,Sprattus sprattus,95,98.715999
NS-IBTS,2006,1,4,126425,Sprattus sprattus,100,306.641636
NS-IBTS,2006,1,4,126425,Sprattus sprattus,105,565.078635
NS-IBTS,2006,1,4,126425,Sprattus sprattus,110,740.955181
NS-IBTS,2006,1,4,126425,Sprattus sprattus,115,529.395363
NS-IBTS,2006,1,4,126425,Sprattus sprattus,120,321.970545
NS-IBTS,2006,1,4,126425,Sprattus sprattus,125,108.073909
NS-IBTS,2006,1,4,126425,Sprattus sprattus,130,17.007453
NS-IBTS,2006,1,4,126425,Sprattus sprattus,135,2.900454
NS-IBTS,2006,1,4,126425,Sprattus sprattus,140,1.363636
NS-IBTS,2006,1,4,126425,Sprattus sprattus,145,0.242454
NS-IBTS,2006,1,1,126417,Clupea harengus,280,180.221341
NS-IBTS,2006,1,1,126417,Clupea harengus,285,90.207316
NS-IBTS,2006,1,1,126417,Clupea harengus,290,75.847926
NS-IBTS,2006,1,1,126417,Clupea harengus,295,44.999999
NS-IBTS,2006,1,1,126417,Clupea harengus,300,32.428658
NS-IBTS,2006,1,1,126417,Clupea harengus,305,7.975609
NS-IBTS,2006,1,1,126417,Clupea harengus,310,4.136829
NS-IBTS,2006,1,1,126417,Clupea harengus,315,1.853658
NS-IBTS,2006,1,1,126417,Clupea harengus,320,0.998536
NS-IBTS,2006,1,1,126417,Clupea harengus,325,0.865853
NS-IBTS,2006,1,1,126417,Clupea harengus,330,0.465609
NS-IBTS,2006,1,1,126417,Clupea harengus,335,0.939024
NS-IBTS,2006,1,1,126417,Clupea harengus,340,0.09756
NS-IBTS,2006,1,1,126417,Clupea harengus,345,0.07317
NS-IBTS,2006,1,1,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,6,126417,Clupea harengus,0,0
NS-IBTS,2006,1,6,126417,Clupea harengus,55,0.019617
NS-IBTS,2006,1,6,126417,Clupea harengus,60,0.058823
NS-IBTS,2006,1,6,126417,Clupea harengus,70,0.470588
NS-IBTS,2006,1,6,126417,Clupea harengus,75,0.196088
NS-IBTS,2006,1,6,126417,Clupea harengus,80,0.75
NS-IBTS,2006,1,6,126417,Clupea harengus,85,2.053941
NS-IBTS,2006,1,6,126417,Clupea harengus,90,7.857852
NS-IBTS,2006,1,6,126417,Clupea harengus,95,13.715646
NS-IBTS,2006,1,6,126417,Clupea harengus,100,16.121441
NS-IBTS,2006,1,6,126417,Clupea harengus,105,26.538558
NS-IBTS,2006,1,6,126417,Clupea harengus,110,48.907999
NS-IBTS,2006,1,6,126417,Clupea harengus,115,66.472146
NS-IBTS,2006,1,6,126417,Clupea harengus,120,108.479999
NS-IBTS,2006,1,6,126417,Clupea harengus,125,127.569205
NS-IBTS,2006,1,6,126417,Clupea harengus,130,176.526205
NS-IBTS,2006,1,6,126417,Clupea harengus,135,168.823822
NS-IBTS,2006,1,6,126417,Clupea harengus,140,171.669058
NS-IBTS,2006,1,6,126417,Clupea harengus,145,166.401382
NS-IBTS,2006,1,6,126417,Clupea harengus,150,173.042263
NS-IBTS,2006,1,6,126417,Clupea harengus,155,130.178734
NS-IBTS,2006,1,6,126417,Clupea harengus,160,148.862528
NS-IBTS,2006,1,6,126417,Clupea harengus,165,103.833764
NS-IBTS,2006,1,6,126417,Clupea harengus,170,66.899558
NS-IBTS,2006,1,6,126417,Clupea harengus,175,54.20494
NS-IBTS,2006,1,6,126417,Clupea harengus,180,53.246528
NS-IBTS,2006,1,6,126417,Clupea harengus,185,30.196323
NS-IBTS,2006,1,6,126417,Clupea harengus,190,18.210882
NS-IBTS,2006,1,6,126417,Clupea harengus,195,10.186764
NS-IBTS,2006,1,6,126417,Clupea harengus,200,10.65
NS-IBTS,2006,1,6,126417,Clupea harengus,205,5.679382
NS-IBTS,2006,1,6,126417,Clupea harengus,210,3.966999
NS-IBTS,2006,1,6,126417,Clupea harengus,215,4.308852
NS-IBTS,2006,1,6,126417,Clupea harengus,220,0.487382
NS-IBTS,2006,1,6,126417,Clupea harengus,225,2.625852
NS-IBTS,2006,1,6,126417,Clupea harengus,230,0.313735
NS-IBTS,2006,1,6,126417,Clupea harengus,235,0.210794
NS-IBTS,2006,1,6,126417,Clupea harengus,240,0.235323
NS-IBTS,2006,1,6,126417,Clupea harengus,245,0.428941
NS-IBTS,2006,1,6,126417,Clupea harengus,250,0.509794
NS-IBTS,2006,1,6,126417,Clupea harengus,255,0.019617
NS-IBTS,2006,1,6,126417,Clupea harengus,260,0.161764
NS-IBTS,2006,1,6,126417,Clupea harengus,270,0.073529
NS-IBTS,2006,1,6,126417,Clupea harengus,285,0.044117
NS-IBTS,2006,1,6,126417,Clupea harengus,290,0.044117
NS-IBTS,2006,1,5,126417,Clupea harengus,0,0
NS-IBTS,2006,1,5,126417,Clupea harengus,65,0.272727
NS-IBTS,2006,1,5,126417,Clupea harengus,80,0.090909
NS-IBTS,2006,1,5,126417,Clupea harengus,90,0.181818
NS-IBTS,2006,1,5,126417,Clupea harengus,100,0.333363
NS-IBTS,2006,1,5,126417,Clupea harengus,105,0.939363
NS-IBTS,2006,1,5,126417,Clupea harengus,110,1.60609
NS-IBTS,2006,1,5,126417,Clupea harengus,115,1.939454
NS-IBTS,2006,1,5,126417,Clupea harengus,120,4.030272
NS-IBTS,2006,1,5,126417,Clupea harengus,125,6.090908
NS-IBTS,2006,1,5,126417,Clupea harengus,130,5.363636
NS-IBTS,2006,1,5,126417,Clupea harengus,135,15.878727
NS-IBTS,2006,1,5,126417,Clupea harengus,140,21.055
NS-IBTS,2006,1,5,126417,Clupea harengus,145,13.454545
NS-IBTS,2006,1,5,126417,Clupea harengus,150,13.272727
NS-IBTS,2006,1,5,126417,Clupea harengus,155,7.666636
NS-IBTS,2006,1,5,126417,Clupea harengus,160,22.969726
NS-IBTS,2006,1,5,126417,Clupea harengus,165,15.054999
NS-IBTS,2006,1,5,126417,Clupea harengus,170,8.030272
NS-IBTS,2006,1,5,126417,Clupea harengus,175,14.969727
NS-IBTS,2006,1,5,126417,Clupea harengus,180,6.145909
NS-IBTS,2006,1,5,126417,Clupea harengus,185,3.454545
NS-IBTS,2006,1,5,126417,Clupea harengus,190,1.757545
NS-IBTS,2006,1,5,126417,Clupea harengus,195,3.151545
NS-IBTS,2006,1,5,126417,Clupea harengus,200,0.454545
NS-IBTS,2006,1,5,126417,Clupea harengus,205,0.939363
NS-IBTS,2006,1,5,126417,Clupea harengus,210,1.333272
NS-IBTS,2006,1,5,126417,Clupea harengus,215,0.697
NS-IBTS,2006,1,5,126417,Clupea harengus,220,0.696999
NS-IBTS,2006,1,5,126417,Clupea harengus,225,0.303
NS-IBTS,2006,1,5,126417,Clupea harengus,230,0.363636
NS-IBTS,2006,1,5,126417,Clupea harengus,235,0.424272
NS-IBTS,2006,1,5,126417,Clupea harengus,250,0.060636
NS-IBTS,2006,1,5,126417,Clupea harengus,255,0.181818
NS-IBTS,2006,1,5,126417,Clupea harengus,260,0.090909
NS-IBTS,2006,1,5,126417,Clupea harengus,265,0.090909
NS-IBTS,2006,1,5,126417,Clupea harengus,270,0.272727
NS-IBTS,2006,1,5,126425,Sprattus sprattus,0,0
NS-IBTS,2006,1,5,126425,Sprattus sprattus,40,6.799999
NS-IBTS,2006,1,5,126425,Sprattus sprattus,45,4.45
NS-IBTS,2006,1,5,126425,Sprattus sprattus,50,24.549999
NS-IBTS,2006,1,5,126425,Sprattus sprattus,55,48.333299
NS-IBTS,2006,1,5,126425,Sprattus sprattus,60,76.4
NS-IBTS,2006,1,5,126425,Sprattus sprattus,65,98.4333
NS-IBTS,2006,1,5,126425,Sprattus sprattus,70,222.4334
NS-IBTS,2006,1,5,126425,Sprattus sprattus,75,212.65
NS-IBTS,2006,1,5,126425,Sprattus sprattus,80,241.5167
NS-IBTS,2006,1,5,126425,Sprattus sprattus,85,150.15
NS-IBTS,2006,1,5,126425,Sprattus sprattus,90,233.4167
NS-IBTS,2006,1,5,126425,Sprattus sprattus,95,296.5
NS-IBTS,2006,1,5,126425,Sprattus sprattus,100,383.4667
NS-IBTS,2006,1,5,126425,Sprattus sprattus,105,337.149999
NS-IBTS,2006,1,5,126425,Sprattus sprattus,110,323.3
NS-IBTS,2006,1,5,126425,Sprattus sprattus,115,156.099999
NS-IBTS,2006,1,5,126425,Sprattus sprattus,120,183.683299
NS-IBTS,2006,1,5,126425,Sprattus sprattus,125,47.833299
NS-IBTS,2006,1,5,126425,Sprattus sprattus,130,7.533299
NS-IBTS,2006,1,5,126425,Sprattus sprattus,135,8.299999
NS-IBTS,2006,1,9,126425,Sprattus sprattus,75,32.125
