Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,Herring CPUE
BITS,2003,1,28,126417,Clupea harengus,130,2.988472
BITS,2003,1,28,126417,Clupea harengus,135,8.450553
BITS,2003,1,28,126417,Clupea harengus,140,12.936848
BITS,2003,1,28,126417,Clupea harengus,145,14.108992
BITS,2003,1,28,126417,Clupea harengus,150,18.054557
BITS,2003,1,28,126417,Clupea harengus,155,65.801941
BITS,2003,1,28,126417,Clupea harengus,160,99.907407
BITS,2003,1,28,126417,Clupea harengus,165,186.612396
BITS,2003,1,28,126417,Clupea harengus,170,230.067104
BITS,2003,1,28,126417,Clupea harengus,175,275.969696
BITS,2003,1,28,126417,Clupea harengus,180,259.247314
BITS,2003,1,28,126417,Clupea harengus,185,235.996621
BITS,2003,1,28,126417,Clupea harengus,190,212.199861
BITS,2003,1,28,126417,Clupea harengus,195,136.925993
BITS,2003,1,28,126417,Clupea harengus,200,133.352195
BITS,2003,1,28,126417,Clupea harengus,205,87.605819
BITS,2003,1,28,126417,Clupea harengus,210,47.099505
BITS,2003,1,28,126417,Clupea harengus,215,30.102869
BITS,2003,1,28,126417,Clupea harengus,220,31.661653
BITS,2003,1,28,126417,Clupea harengus,225,22.856311
BITS,2003,1,28,126417,Clupea harengus,230,18.676356
BITS,2003,1,28,126417,Clupea harengus,235,7.306531
BITS,2003,1,28,126417,Clupea harengus,240,6.766524
BITS,2003,1,28,126417,Clupea harengus,245,6.043822
BITS,2003,1,28,126417,Clupea harengus,250,1.198694
BITS,2003,1,28,126417,Clupea harengus,255,2.422563
BITS,2003,1,28,126417,Clupea harengus,260,1.224561
BITS,2003,1,28,126417,Clupea harengus,290,1.198694
BITS,2003,1,28,126417,Clupea harengus,330,1.198694
BITS,2003,4,21,126417,Clupea harengus,0,0
BITS,2003,4,21,126417,Clupea harengus,85,0.127048
BITS,2003,4,21,126417,Clupea harengus,90,0.888642
BITS,2003,4,21,126417,Clupea harengus,95,3.046373
BITS,2003,4,21,126417,Clupea harengus,100,2.411828
BITS,2003,4,21,126417,Clupea harengus,105,1.333978
BITS,2003,4,21,126417,Clupea harengus,110,11.113665
BITS,2003,4,21,126417,Clupea harengus,115,22.225373
BITS,2003,4,21,126417,Clupea harengus,120,41.071505
BITS,2003,4,21,126417,Clupea harengus,125,74.581152
BITS,2003,4,21,126417,Clupea harengus,130,66.202068
BITS,2003,4,21,126417,Clupea harengus,135,40.885989
BITS,2003,4,21,126417,Clupea harengus,140,36.007144
BITS,2003,4,21,126417,Clupea harengus,145,20.654902
BITS,2003,4,21,126417,Clupea harengus,150,34.554126
BITS,2003,4,21,126417,Clupea harengus,155,9.782712
BITS,2003,4,21,126417,Clupea harengus,160,24.251517
BITS,2003,4,21,126417,Clupea harengus,165,32.695416
BITS,2003,4,21,126417,Clupea harengus,170,25.724469
BITS,2003,4,21,126417,Clupea harengus,175,51.788555
BITS,2003,4,21,126417,Clupea harengus,180,76.653838
BITS,2003,4,21,126417,Clupea harengus,185,90.464916
BITS,2003,4,21,126417,Clupea harengus,190,64.851403
BITS,2003,4,21,126417,Clupea harengus,195,44.63058
BITS,2003,4,21,126417,Clupea harengus,200,19.322807
BITS,2003,4,21,126417,Clupea harengus,205,9.919801
BITS,2003,4,21,126417,Clupea harengus,210,3.812802
BITS,2003,4,21,126417,Clupea harengus,215,0.826852
BITS,2003,4,21,126417,Clupea harengus,220,0.254097
BITS,2003,4,21,126417,Clupea harengus,225,1.143183
BITS,2003,4,21,126417,Clupea harengus,230,0.635687
BITS,2003,4,21,126417,Clupea harengus,235,0.381145
BITS,2003,4,21,126417,Clupea harengus,240,1.523186
BITS,2003,4,21,126417,Clupea harengus,245,0.381145
BITS,2003,4,21,126417,Clupea harengus,255,0.31814
BITS,2003,4,21,126417,Clupea harengus,260,1.396138
BITS,2003,4,21,126417,Clupea harengus,275,0.507496
BITS,2003,4,21,126417,Clupea harengus,285,0.381145
BITS,2003,4,22,126417,Clupea harengus,0,0
BITS,2003,4,22,126417,Clupea harengus,85,0.413715
BITS,2003,4,22,126417,Clupea harengus,90,0.616079
BITS,2003,4,22,126417,Clupea harengus,95,2.216864
BITS,2003,4,22,126417,Clupea harengus,100,3.43633
BITS,2003,4,22,126417,Clupea harengus,105,6.559154
BITS,2003,4,22,126417,Clupea harengus,110,10.164986
BITS,2003,4,22,126417,Clupea harengus,115,26.794191
BITS,2003,4,22,126417,Clupea harengus,120,20.193713
BITS,2003,4,22,126417,Clupea harengus,125,30.834071
BITS,2003,4,22,126417,Clupea harengus,130,23.691538
BITS,2003,4,22,126417,Clupea harengus,135,22.041705
BITS,2003,4,22,126417,Clupea harengus,140,12.457522
BITS,2003,4,22,126417,Clupea harengus,145,6.712308
BITS,2003,4,22,126417,Clupea harengus,150,4.011606
BITS,2003,4,22,126417,Clupea harengus,155,1.161269
BITS,2003,4,22,126417,Clupea harengus,160,6.024158
BITS,2003,4,22,126417,Clupea harengus,165,8.776018
BITS,2003,4,22,126417,Clupea harengus,170,4.73847
BITS,2003,4,22,126417,Clupea harengus,175,3.837761
BITS,2003,4,22,126417,Clupea harengus,180,2.332677
BITS,2003,4,22,126417,Clupea harengus,185,1.138848
BITS,2003,4,22,126417,Clupea harengus,190,0.422121
BITS,2003,4,22,126417,Clupea harengus,195,1.055594
BITS,2003,4,22,126417,Clupea harengus,200,0.527797
BITS,2003,4,22,126417,Clupea harengus,205,0.317026
BITS,2003,4,22,126417,Clupea harengus,210,0.422121
BITS,2003,4,22,126417,Clupea harengus,215,0.949918
BITS,2003,4,22,126417,Clupea harengus,220,0.422121
BITS,2003,4,23,126417,Clupea harengus,80,57.704097
BITS,2003,4,23,126417,Clupea harengus,85,28.301972
BITS,2003,4,23,126417,Clupea harengus,95,4.79919
BITS,2003,4,23,126417,Clupea harengus,100,432.623166
BITS,2003,4,23,126417,Clupea harengus,105,476.115832
BITS,2003,4,23,126417,Clupea harengus,110,475.508851
BITS,2003,4,23,126417,Clupea harengus,115,90.998482
BITS,2003,4,23,126417,Clupea harengus,120,105.202832
BITS,2003,4,23,126417,Clupea harengus,125,128.105715
BITS,2003,4,23,126417,Clupea harengus,130,90.505311
BITS,2003,4,23,126417,Clupea harengus,135,57.704097
BITS,2003,4,23,126417,Clupea harengus,140,28.002023
BITS,2003,4,23,126417,Clupea harengus,150,28.002023
BITS,2003,4,23,126417,Clupea harengus,160,0.299949
BITS,2003,4,23,126417,Clupea harengus,165,118.807283
BITS,2003,4,23,126417,Clupea harengus,170,123.606474
BITS,2003,4,23,126417,Clupea harengus,175,9.89833
BITS,2003,4,23,126417,Clupea harengus,180,28.002023
BITS,2003,4,23,126417,Clupea harengus,185,147.609509
BITS,2003,4,23,126417,Clupea harengus,200,57.404147
BITS,2003,4,23,126417,Clupea harengus,205,85.40617
BITS,2003,4,23,126417,Clupea harengus,215,57.704097
BITS,2003,4,23,126417,Clupea harengus,230,28.002023
BITS,2003,4,23,126417,Clupea harengus,245,0.299949
BITS,2003,4,23,126417,Clupea harengus,260,57.404147
BITS,2003,4,23,126417,Clupea harengus,265,0.299949
BITS,2003,4,24,126417,Clupea harengus,0,0
BITS,2003,4,24,126417,Clupea harengus,80,2.154076
BITS,2003,4,24,126417,Clupea harengus,85,4.708398
BITS,2003,4,24,126417,Clupea harengus,90,6.519244
BITS,2003,4,24,126417,Clupea harengus,95,30.406909
BITS,2003,4,24,126417,Clupea harengus,100,55.44667
BITS,2003,4,24,126417,Clupea harengus,105,135.072245
BITS,2003,4,24,126417,Clupea harengus,110,115.181406
BITS,2003,4,24,126417,Clupea harengus,115,86.077262
BITS,2003,4,24,126417,Clupea harengus,120,47.800644
BITS,2003,4,24,126417,Clupea harengus,125,37.013201
BITS,2003,4,24,126417,Clupea harengus,130,29.285366
BITS,2003,4,24,126417,Clupea harengus,135,29.748331
BITS,2003,4,24,126417,Clupea harengus,140,23.461038
BITS,2003,4,24,126417,Clupea harengus,145,27.428284
BITS,2003,4,24,126417,Clupea harengus,150,18.54485
BITS,2003,4,24,126417,Clupea harengus,155,15.484476
BITS,2003,4,24,126417,Clupea harengus,160,14.938185
BITS,2003,4,24,126417,Clupea harengus,165,25.943729
BITS,2003,4,24,126417,Clupea harengus,170,32.592304
BITS,2003,4,24,126417,Clupea harengus,175,44.422883
BITS,2003,4,24,126417,Clupea harengus,180,15.057783
BITS,2003,4,24,126417,Clupea harengus,185,6.63254
BITS,2003,4,24,126417,Clupea harengus,190,5.837677
BITS,2003,4,24,126417,Clupea harengus,195,2.120794
BITS,2003,4,24,126417,Clupea harengus,200,1.609117
BITS,2003,4,24,126417,Clupea harengus,205,4.433312
BITS,2003,4,24,126417,Clupea harengus,210,3.561533
BITS,2003,4,24,126417,Clupea harengus,215,1.744707
BITS,2003,4,24,126417,Clupea harengus,220,4.989579
BITS,2003,4,24,126417,Clupea harengus,225,1.608148
BITS,2003,4,24,126417,Clupea harengus,230,4.236031
BITS,2003,4,24,126417,Clupea harengus,235,2.007878
BITS,2003,4,24,126417,Clupea harengus,240,1.794186
BITS,2003,4,24,126417,Clupea harengus,245,2.317328
BITS,2003,4,24,126417,Clupea harengus,250,2.062831
BITS,2003,4,24,126417,Clupea harengus,255,1.106637
BITS,2003,4,24,126417,Clupea harengus,260,1.533239
BITS,2003,4,24,126417,Clupea harengus,265,1.055729
BITS,2003,4,24,126417,Clupea harengus,270,1.192047
BITS,2003,4,24,126417,Clupea harengus,275,0.615421
BITS,2003,4,24,126417,Clupea harengus,280,0.541746
BITS,2003,4,24,126417,Clupea harengus,285,0.132065
BITS,2003,4,24,126417,Clupea harengus,290,0.397098
BITS,2003,4,24,126417,Clupea harengus,295,0.048362
BITS,2003,4,24,126417,Clupea harengus,300,0.191854
BITS,2003,4,24,126417,Clupea harengus,305,0.072543
BITS,2003,4,25,126417,Clupea harengus,0,0
BITS,2003,4,25,126417,Clupea harengus,70,1.313335
BITS,2003,4,25,126417,Clupea harengus,85,1.03692
BITS,2003,4,25,126417,Clupea harengus,90,0.970656
BITS,2003,4,25,126417,Clupea harengus,95,1.609361
BITS,2003,4,25,126417,Clupea harengus,100,6.923542
BITS,2003,4,25,126417,Clupea harengus,105,23.307925
BITS,2003,4,25,126417,Clupea harengus,110,24.214955
BITS,2003,4,25,126417,Clupea harengus,115,27.729326
BITS,2003,4,25,126417,Clupea harengus,120,21.5779
BITS,2003,4,25,126417,Clupea harengus,125,22.419656
BITS,2003,4,25,126417,Clupea harengus,130,44.005975
BITS,2003,4,25,126417,Clupea harengus,135,42.312427
BITS,2003,4,25,126417,Clupea harengus,140,50.382103
BITS,2003,4,25,126417,Clupea harengus,145,25.256377
BITS,2003,4,25,126417,Clupea harengus,150,36.900419
BITS,2003,4,25,126417,Clupea harengus,155,50.350867
BITS,2003,4,25,126417,Clupea harengus,160,55.618855
BITS,2003,4,25,126417,Clupea harengus,165,99.434261
BITS,2003,4,25,126417,Clupea harengus,170,131.837459
BITS,2003,4,25,126417,Clupea harengus,175,149.00021
BITS,2003,4,25,126417,Clupea harengus,180,177.342195
BITS,2003,4,25,126417,Clupea harengus,185,185.501062
BITS,2003,4,25,126417,Clupea harengus,190,195.001577
BITS,2003,4,25,126417,Clupea harengus,195,178.66553
BITS,2003,4,25,126417,Clupea harengus,200,163.720063
BITS,2003,4,25,126417,Clupea harengus,205,153.70762
BITS,2003,4,25,126417,Clupea harengus,210,155.854376
BITS,2003,4,25,126417,Clupea harengus,215,127.475588
BITS,2003,4,25,126417,Clupea harengus,220,103.849546
BITS,2003,4,25,126417,Clupea harengus,225,65.097238
BITS,2003,4,25,126417,Clupea harengus,230,64.700985
BITS,2003,4,25,126417,Clupea harengus,235,42.136146
BITS,2003,4,25,126417,Clupea harengus,240,37.396194
BITS,2003,4,25,126417,Clupea harengus,245,13.246378
BITS,2003,4,25,126417,Clupea harengus,250,9.522288
BITS,2003,4,25,126417,Clupea harengus,255,8.224901
BITS,2003,4,25,126417,Clupea harengus,260,4.399959
BITS,2003,4,25,126417,Clupea harengus,265,2.580811
BITS,2003,4,25,126417,Clupea harengus,270,2.57015
BITS,2003,4,25,126417,Clupea harengus,275,0.922804
BITS,2003,4,25,126417,Clupea harengus,280,1.225171
BITS,2003,4,25,126417,Clupea harengus,285,1.016757
BITS,2003,4,25,126417,Clupea harengus,290,0.539327
BITS,2003,4,25,126417,Clupea harengus,295,0.588382
BITS,2003,4,25,126417,Clupea harengus,300,0.245
BITS,2003,4,25,126417,Clupea harengus,305,0.1225
BITS,2003,4,26,126417,Clupea harengus,0,0
BITS,2003,4,26,126417,Clupea harengus,75,0.736999
BITS,2003,4,26,126417,Clupea harengus,80,1.282766
BITS,2003,4,26,126417,Clupea harengus,85,5.803871
BITS,2003,4,26,126417,Clupea harengus,90,16.247051
BITS,2003,4,26,126417,Clupea harengus,95,20.023574
BITS,2003,4,26,126417,Clupea harengus,100,30.693243
BITS,2003,4,26,126417,Clupea harengus,105,26.671873
BITS,2003,4,26,126417,Clupea harengus,110,20.767672
BITS,2003,4,26,126417,Clupea harengus,115,7.703034
BITS,2003,4,26,126417,Clupea harengus,120,7.835344
BITS,2003,4,26,126417,Clupea harengus,125,4.664837
BITS,2003,4,26,126417,Clupea harengus,130,12.64271
BITS,2003,4,26,126417,Clupea harengus,135,8.584136
BITS,2003,4,26,126417,Clupea harengus,140,8.346128
BITS,2003,4,26,126417,Clupea harengus,145,11.997453
BITS,2003,4,26,126417,Clupea harengus,150,22.234249
BITS,2003,4,26,126417,Clupea harengus,155,81.37605
BITS,2003,4,26,126417,Clupea harengus,160,195.220939
BITS,2003,4,26,126417,Clupea harengus,165,247.195664
BITS,2003,4,26,126417,Clupea harengus,170,509.394089
BITS,2003,4,26,126417,Clupea harengus,175,460.212916
BITS,2003,4,26,126417,Clupea harengus,180,726.737799
BITS,2003,4,26,126417,Clupea harengus,185,668.703302
BITS,2003,4,26,126417,Clupea harengus,190,672.686739
BITS,2003,4,26,126417,Clupea harengus,195,503.376212
BITS,2003,4,26,126417,Clupea harengus,200,485.733441
BITS,2003,4,26,126417,Clupea harengus,205,322.777996
BITS,2003,4,26,126417,Clupea harengus,210,267.385832
BITS,2003,4,26,126417,Clupea harengus,215,179.690226
BITS,2003,4,26,126417,Clupea harengus,220,140.380792
BITS,2003,4,26,126417,Clupea harengus,225,92.694016
BITS,2003,4,26,126417,Clupea harengus,230,38.200007
BITS,2003,4,26,126417,Clupea harengus,235,34.964226
BITS,2003,4,26,126417,Clupea harengus,240,13.85978
BITS,2003,4,26,126417,Clupea harengus,245,7.843655
BITS,2003,4,26,126417,Clupea harengus,250,3.099107
BITS,2003,4,26,126417,Clupea harengus,255,1.663081
BITS,2003,4,26,126417,Clupea harengus,260,1.613144
BITS,2003,4,26,126417,Clupea harengus,265,0.922357
BITS,2003,4,26,126417,Clupea harengus,270,0.185358
BITS,2003,4,26,126417,Clupea harengus,275,0.736999
BITS,2003,4,26,126417,Clupea harengus,280,0.167962
BITS,2003,4,27,126417,Clupea harengus,0,0
BITS,2003,4,27,126417,Clupea harengus,80,169.205071
BITS,2003,4,27,126417,Clupea harengus,85,507.700622
BITS,2003,4,27,126417,Clupea harengus,90,1284.289304
BITS,2003,4,27,126417,Clupea harengus,95,3500.264275
BITS,2003,4,27,126417,Clupea harengus,100,4109.134415
BITS,2003,4,27,126417,Clupea harengus,105,1215.280612
BITS,2003,4,27,126417,Clupea harengus,110,202.082981
BITS,2003,4,27,126417,Clupea harengus,115,522.782018
BITS,2003,4,27,126417,Clupea harengus,120,522.782018
BITS,2003,4,27,126417,Clupea harengus,125,1199.60136
BITS,2003,4,27,126417,Clupea harengus,130,1720.01221
BITS,2003,4,27,126417,Clupea harengus,135,1160.67237
BITS,2003,4,27,126417,Clupea harengus,140,595.993901
BITS,2003,4,27,126417,Clupea harengus,145,344.808432
BITS,2003,4,27,126417,Clupea harengus,150,800.612669
BITS,2003,4,27,126417,Clupea harengus,155,1007.778227
BITS,2003,4,27,126417,Clupea harengus,160,588.454747
BITS,2003,4,27,126417,Clupea harengus,165,195.524708
BITS,2003,4,27,126417,Clupea harengus,170,624.858612
BITS,2003,4,27,126417,Clupea harengus,175,238.152786
BITS,2003,4,27,126417,Clupea harengus,180,384.6519
BITS,2003,4,27,126417,Clupea harengus,185,204.301567
BITS,2003,4,27,126417,Clupea harengus,190,153.300054
BITS,2003,4,27,126417,Clupea harengus,195,267.419333
BITS,2003,4,27,126417,Clupea harengus,200,108.29849
BITS,2003,4,27,126417,Clupea harengus,205,98.126537
BITS,2003,4,27,126417,Clupea harengus,210,20.084592
BITS,2003,4,27,126417,Clupea harengus,215,32.792502
BITS,2003,4,27,126417,Clupea harengus,220,1.229532
BITS,2003,4,27,126417,Clupea harengus,225,0.085407
BITS,2003,4,27,126417,Clupea harengus,235,2.458893
BITS,2003,4,27,126417,Clupea harengus,250,1.229532
BITS,2003,4,28,126417,Clupea harengus,0,0
BITS,2003,4,28,126417,Clupea harengus,85,18.14293
BITS,2003,4,28,126417,Clupea harengus,90,80.393341
BITS,2003,4,28,126417,Clupea harengus,95,244.932032
BITS,2003,4,28,126417,Clupea harengus,100,344.719274
BITS,2003,4,28,126417,Clupea harengus,105,136.073551
BITS,2003,4,28,126417,Clupea harengus,110,86.962939
BITS,2003,4,28,126417,Clupea harengus,115,55.995397
BITS,2003,4,28,126417,Clupea harengus,120,7.820721
BITS,2003,4,28,126417,Clupea harengus,125,40.419462
BITS,2003,4,28,126417,Clupea harengus,130,66.637225
BITS,2003,4,28,126417,Clupea harengus,135,110.424637
BITS,2003,4,28,126417,Clupea harengus,140,145.525022
BITS,2003,4,28,126417,Clupea harengus,145,135.202813
BITS,2003,4,28,126417,Clupea harengus,150,194.659159
BITS,2003,4,28,126417,Clupea harengus,155,203.156555
BITS,2003,4,28,126417,Clupea harengus,160,298.320472
BITS,2003,4,28,126417,Clupea harengus,165,253.352619
BITS,2003,4,28,126417,Clupea harengus,170,263.324069
BITS,2003,4,28,126417,Clupea harengus,175,187.133523
BITS,2003,4,28,126417,Clupea harengus,180,219.731815
BITS,2003,4,28,126417,Clupea harengus,185,160.466052
BITS,2003,4,28,126417,Clupea harengus,190,83.439274
BITS,2003,4,28,126417,Clupea harengus,195,59.912027
BITS,2003,4,28,126417,Clupea harengus,200,49.654451
BITS,2003,4,28,126417,Clupea harengus,205,24.490788
BITS,2003,4,28,126417,Clupea harengus,210,18.561033
BITS,2003,4,28,126417,Clupea harengus,215,1.570587
BITS,2003,4,28,126417,Clupea harengus,225,1.570587
BITS,2004,1,21,126417,Clupea harengus,0,0
BITS,2004,1,21,126417,Clupea harengus,85,0.127048
BITS,2004,1,21,126417,Clupea harengus,100,1.125985
BITS,2004,1,21,126417,Clupea harengus,110,2.070473
BITS,2004,1,21,126417,Clupea harengus,115,22.82337
BITS,2004,1,21,126417,Clupea harengus,120,34.474868
BITS,2004,1,21,126417,Clupea harengus,125,60.318163
BITS,2004,1,21,126417,Clupea harengus,130,91.438138
BITS,2004,1,21,126417,Clupea harengus,135,95.018765
BITS,2004,1,21,126417,Clupea harengus,140,154.363226
BITS,2004,1,21,126417,Clupea harengus,145,132.658782
BITS,2004,1,21,126417,Clupea harengus,150,81.382503
BITS,2004,1,21,126417,Clupea harengus,155,56.264098
BITS,2004,1,21,126417,Clupea harengus,160,40.686013
BITS,2004,1,21,126417,Clupea harengus,165,22.76194
BITS,2004,1,21,126417,Clupea harengus,170,32.081913
BITS,2004,1,21,126417,Clupea harengus,175,34.594238
BITS,2004,1,21,126417,Clupea harengus,180,42.657635
BITS,2004,1,21,126417,Clupea harengus,185,55.876661
BITS,2004,1,21,126417,Clupea harengus,190,61.1856
BITS,2004,1,21,126417,Clupea harengus,195,34.066709
BITS,2004,1,21,126417,Clupea harengus,200,50.051745
BITS,2004,1,21,126417,Clupea harengus,205,23.604724
BITS,2004,1,21,126417,Clupea harengus,210,11.364065
BITS,2004,1,21,126417,Clupea harengus,215,12.687207
BITS,2004,1,21,126417,Clupea harengus,220,4.623011
BITS,2004,1,21,126417,Clupea harengus,225,4.443068
BITS,2004,1,21,126417,Clupea harengus,230,4.294777
BITS,2004,1,21,126417,Clupea harengus,235,3.478229
BITS,2004,1,21,126417,Clupea harengus,240,3.364577
BITS,2004,1,21,126417,Clupea harengus,245,3.182522
BITS,2004,1,21,126417,Clupea harengus,250,1.011062
BITS,2004,1,21,126417,Clupea harengus,255,0.932729
BITS,2004,1,21,126417,Clupea harengus,260,0.301591
BITS,2004,1,21,126417,Clupea harengus,265,0.127048
BITS,2004,1,21,126417,Clupea harengus,270,0.650677
BITS,2004,1,21,126417,Clupea harengus,275,5.609069
BITS,2004,1,21,126417,Clupea harengus,280,0.174542
BITS,2004,1,21,126417,Clupea harengus,285,0.301591
BITS,2004,1,21,126417,Clupea harengus,290,0.523628
BITS,2004,1,21,126417,Clupea harengus,295,0.349085
BITS,2004,1,21,126417,Clupea harengus,300,5.427487
BITS,2004,1,21,126417,Clupea harengus,315,0.174542
BITS,2004,1,22,126417,Clupea harengus,0,0
BITS,2004,1,22,126417,Clupea harengus,85,1.284162
BITS,2004,1,22,126417,Clupea harengus,90,0.064105
BITS,2004,1,22,126417,Clupea harengus,95,3.475528
BITS,2004,1,22,126417,Clupea harengus,100,29.243002
BITS,2004,1,22,126417,Clupea harengus,105,50.815211
BITS,2004,1,22,126417,Clupea harengus,110,162.486176
BITS,2004,1,22,126417,Clupea harengus,115,281.146663
BITS,2004,1,22,126417,Clupea harengus,120,235.308028
BITS,2004,1,22,126417,Clupea harengus,125,195.417758
BITS,2004,1,22,126417,Clupea harengus,130,202.142805
BITS,2004,1,22,126417,Clupea harengus,135,136.373976
BITS,2004,1,22,126417,Clupea harengus,140,96.015346
BITS,2004,1,22,126417,Clupea harengus,145,75.864209
BITS,2004,1,22,126417,Clupea harengus,150,21.116311
BITS,2004,1,22,126417,Clupea harengus,155,10.075032
BITS,2004,1,22,126417,Clupea harengus,160,4.62527
BITS,2004,1,22,126417,Clupea harengus,165,14.561345
BITS,2004,1,22,126417,Clupea harengus,170,42.113836
BITS,2004,1,22,126417,Clupea harengus,175,54.287292
BITS,2004,1,22,126417,Clupea harengus,180,55.078842
BITS,2004,1,22,126417,Clupea harengus,185,40.375836
BITS,2004,1,22,126417,Clupea harengus,190,36.290058
BITS,2004,1,22,126417,Clupea harengus,195,4.566581
BITS,2004,1,22,126417,Clupea harengus,200,3.778035
BITS,2004,1,22,126417,Clupea harengus,205,5.835818
BITS,2004,1,22,126417,Clupea harengus,210,4.999146
BITS,2004,1,22,126417,Clupea harengus,215,4.385726
BITS,2004,1,22,126417,Clupea harengus,220,4.549421
BITS,2004,1,22,126417,Clupea harengus,225,3.40612
BITS,2004,1,22,126417,Clupea harengus,230,4.281891
BITS,2004,1,22,126417,Clupea harengus,235,2.428203
BITS,2004,1,22,126417,Clupea harengus,240,3.110245
BITS,2004,1,22,126417,Clupea harengus,245,1.761207
BITS,2004,1,22,126417,Clupea harengus,250,0.930554
BITS,2004,1,22,126417,Clupea harengus,255,0.166061
BITS,2004,1,22,126417,Clupea harengus,260,1.141381
BITS,2004,1,22,126417,Clupea harengus,265,0.166061
BITS,2004,1,22,126417,Clupea harengus,270,0.534906
BITS,2004,1,22,126417,Clupea harengus,275,1.069397
BITS,2004,1,22,126417,Clupea harengus,300,0.064105
BITS,2004,1,23,126417,Clupea harengus,80,11.606838
BITS,2004,1,23,126417,Clupea harengus,90,11.606838
BITS,2004,1,23,126417,Clupea harengus,95,34.820515
BITS,2004,1,23,126417,Clupea harengus,100,64.09917
BITS,2004,1,23,126417,Clupea harengus,105,17.971765
BITS,2004,1,23,126417,Clupea harengus,110,135.163166
BITS,2004,1,23,126417,Clupea harengus,115,60.057056
BITS,2004,1,23,126417,Clupea harengus,120,207.119828
BITS,2004,1,23,126417,Clupea harengus,125,168.70353
BITS,2004,1,23,126417,Clupea harengus,130,65.7453
BITS,2004,1,23,126417,Clupea harengus,135,60.726555
BITS,2004,1,23,126417,Clupea harengus,140,18.194931
BITS,2004,1,23,126417,Clupea harengus,145,12.129954
BITS,2004,1,23,126417,Clupea harengus,170,6.064977
BITS,2004,1,23,126417,Clupea harengus,180,0.299949
BITS,2004,1,23,126417,Clupea harengus,190,6.064977
BITS,2004,1,23,126417,Clupea harengus,195,0.599898
BITS,2004,1,23,126417,Clupea harengus,205,11.906788
BITS,2004,1,23,126417,Clupea harengus,210,23.813576
BITS,2004,1,23,126417,Clupea harengus,215,23.813576
BITS,2004,1,23,126417,Clupea harengus,220,11.906788
BITS,2004,1,23,126417,Clupea harengus,230,23.513626
BITS,2004,1,23,126417,Clupea harengus,235,23.213677
BITS,2004,1,23,126417,Clupea harengus,240,0.299949
BITS,2004,1,23,126417,Clupea harengus,245,11.906788
BITS,2004,1,23,126417,Clupea harengus,250,11.606838
BITS,2004,1,23,126417,Clupea harengus,260,23.213677
BITS,2004,1,23,126417,Clupea harengus,275,0.299949
BITS,2004,1,23,126417,Clupea harengus,280,0.299949
BITS,2004,1,23,126417,Clupea harengus,290,11.606838
BITS,2004,1,24,126417,Clupea harengus,0,0
BITS,2004,1,24,126417,Clupea harengus,85,0.302481
BITS,2004,1,24,126417,Clupea harengus,90,1.080677
BITS,2004,1,24,126417,Clupea harengus,95,6.104633
BITS,2004,1,24,126417,Clupea harengus,100,30.98274
BITS,2004,1,24,126417,Clupea harengus,105,49.140765
BITS,2004,1,24,126417,Clupea harengus,110,126.616486
BITS,2004,1,24,126417,Clupea harengus,115,184.550764
BITS,2004,1,24,126417,Clupea harengus,120,216.428168
BITS,2004,1,24,126417,Clupea harengus,125,203.116256
BITS,2004,1,24,126417,Clupea harengus,130,161.122373
BITS,2004,1,24,126417,Clupea harengus,135,128.82955
BITS,2004,1,24,126417,Clupea harengus,140,109.878499
BITS,2004,1,24,126417,Clupea harengus,145,81.537323
BITS,2004,1,24,126417,Clupea harengus,150,48.677431
BITS,2004,1,24,126417,Clupea harengus,155,29.757859
BITS,2004,1,24,126417,Clupea harengus,160,29.147342
BITS,2004,1,24,126417,Clupea harengus,165,15.026246
BITS,2004,1,24,126417,Clupea harengus,170,20.168392
BITS,2004,1,24,126417,Clupea harengus,175,31.369871
BITS,2004,1,24,126417,Clupea harengus,180,56.545388
BITS,2004,1,24,126417,Clupea harengus,185,66.560185
BITS,2004,1,24,126417,Clupea harengus,190,38.654248
BITS,2004,1,24,126417,Clupea harengus,195,26.923503
BITS,2004,1,24,126417,Clupea harengus,200,26.608
BITS,2004,1,24,126417,Clupea harengus,205,14.471736
BITS,2004,1,24,126417,Clupea harengus,210,19.021014
BITS,2004,1,24,126417,Clupea harengus,215,15.847674
BITS,2004,1,24,126417,Clupea harengus,220,12.883447
BITS,2004,1,24,126417,Clupea harengus,225,14.583256
BITS,2004,1,24,126417,Clupea harengus,230,16.064011
BITS,2004,1,24,126417,Clupea harengus,235,15.447829
BITS,2004,1,24,126417,Clupea harengus,240,11.79135
BITS,2004,1,24,126417,Clupea harengus,245,9.809101
BITS,2004,1,24,126417,Clupea harengus,250,10.512093
BITS,2004,1,24,126417,Clupea harengus,255,7.93231
BITS,2004,1,24,126417,Clupea harengus,260,6.387901
BITS,2004,1,24,126417,Clupea harengus,265,6.389911
BITS,2004,1,24,126417,Clupea harengus,270,5.095292
BITS,2004,1,24,126417,Clupea harengus,275,6.254074
BITS,2004,1,24,126417,Clupea harengus,280,3.267509
BITS,2004,1,24,126417,Clupea harengus,285,1.399711
BITS,2004,1,24,126417,Clupea harengus,290,2.404183
BITS,2004,1,24,126417,Clupea harengus,295,0.59948
BITS,2004,1,24,126417,Clupea harengus,300,0.132065
BITS,2004,1,24,126417,Clupea harengus,305,0.276089
BITS,2004,1,24,126417,Clupea harengus,310,0.10751
